unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000258,0.6504452713435931,0.6436615233544231,1.0133581033262562,0.6872565936974744
T000259,0.8979960506651429,0.7806618222929679,1.11860497623707,0.8223898218169304
T000260,1.3624283873289738,1.371644248491222,1.4848993288590604,1.3700314208165112
T000261,0.8260029363387862,0.7965495780271814,1.1102994886778672,0.8122715974393947
T000262,0.5978443940143543,0.5656686671558577,0.8279103398409255,0.532791281125723
T000263,1.0436630537215448,1.2093341068082688,1.1277602523659307,1.0745984772402404
T000264,0.5692591751332003,0.6093353560650625,0.8073529411764705,0.6055401970358455
T000265,1.0072992700729926,1.0072992700729926,1.2408759124087592,1.0459496713902827
T000266,0.5202115306962033,0.5419166951521502,0.8073322932917317,0.5020275764643868
T000267,0.5399080420864649,0.743314616827646,0.799739921976593,0.5725726461224501
T000268,0.8399321445143312,0.6604270907049794,0.7757503778881452,0.6798925891959418
T000269,2.114132777854338,2.1873679098262304,1.3722397476340693,1.5430867384660882
T000270,1.0036802600856962,0.9677841506231134,0.8903872752420471,0.6569007293152446
T000271,0.47816814062078944,0.6460568886169991,0.6001900337837838,0.558183122325588
T000272,0.6313253761283997,0.5195324291101271,0.9771126760563379,0.5137319699139662
T000273,0.663042557597162,0.6180369764782282,0.989033870072182,0.7364901257249662
T000274,0.6594792777952628,0.6563772048846676,0.5749660786974219,0.6555139756429147
T000275,0.19895776989831257,0.8177343554438066,0.3853434288804759,0.21543537674239033
T000276,1.0448954725987802,1.0448954725987802,1.2248743718592965,1.1103999612319408
T000277,0.5248666177607205,0.47396187696879255,0.6411771874238362,0.5693284557471762
T000278,0.320915515514792,0.36796110154215245,0.6231785063752278,0.3571691605475865
T000279,0.3260857378286833,0.3887221054738316,0.38021615130591413,0.3607514921089294
T000280,0.4889430158789228,0.7985722552794553,0.6346283783783784,0.6214192694586677
T000281,0.5650055809754483,0.9009843884278073,0.790378930395055,0.7068733721771281
